x,y,u,v
29.98,-11.838,1.0149,-0.001077
30.066,-11.838,1.0149,-0.0010681
30.153,-11.838,1.0149,-0.0010593
30.24,-11.838,1.0149,-0.0010506
30.327,-11.838,1.0149,-0.0010419
30.414,-11.838,1.0148,-0.0010332
30.502,-11.838,1.0148,-0.0010246
30.589,-11.838,1.0148,-0.0010161
30.677,-11.838,1.0148,-0.0010076
30.765,-11.838,1.0148,-0.00099911
30.853,-11.838,1.0148,-0.00099069
30.941,-11.838,1.0148,-0.00098232
31.03,-11.838,1.0148,-0.00097398
31.118,-11.838,1.0148,-0.0009657
31.207,-11.838,1.0147,-0.00095745
31.296,-11.838,1.0147,-0.00094925
31.385,-11.838,1.0147,-0.00094109
31.474,-11.838,1.0147,-0.00093298
31.563,-11.838,1.0147,-0.00092491
31.653,-11.838,1.0147,-0.00091689
31.743,-11.838,1.0147,-0.00090891
31.833,-11.838,1.0147,-0.00090098
31.923,-11.838,1.0147,-0.00089309
32.013,-11.838,1.0146,-0.00088525
32.103,-11.838,1.0146,-0.00087746
32.194,-11.838,1.0146,-0.00086972
32.284,-11.838,1.0146,-0.00086202
32.375,-11.838,1.0146,-0.00085437
32.466,-11.838,1.0146,-0.00084676
32.557,-11.838,1.0146,-0.00083921
32.649,-11.838,1.0146,-0.0008317
32.74,-11.838,1.0146,-0.00082424
32.832,-11.838,1.0145,-0.00081682
32.924,-11.838,1.0145,-0.00080945
33.016,-11.838,1.0145,-0.00080212
33.108,-11.838,1.0145,-0.00079484
33.2,-11.838,1.0145,-0.0007876
33.293,-11.838,1.0145,-0.0007804
33.386,-11.838,1.0145,-0.00077325
33.478,-11.838,1.0145,-0.00076614
33.571,-11.838,1.0145,-0.00075907
33.665,-11.838,1.0144,-0.00075205
33.758,-11.838,1.0144,-0.00074508
33.852,-11.838,1.0144,-0.00073814
33.945,-11.838,1.0144,-0.00073125
34.039,-11.838,1.0144,-0.00072441
34.133,-11.838,1.0144,-0.00071761
34.227,-11.838,1.0144,-0.00071086
34.322,-11.838,1.0144,-0.00070415
34.416,-11.838,1.0143,-0.00069749
34.511,-11.838,1.0143,-0.00069087
34.606,-11.838,1.0143,-0.0006843
34.701,-11.838,1.0143,-0.00067778
34.796,-11.838,1.0143,-0.00067131
34.892,-11.838,1.0143,-0.00066488
34.987,-11.838,1.0143,-0.0006585
35.083,-11.838,1.0143,-0.00065217
35.179,-11.838,1.0143,-0.00064588
35.275,-11.838,1.0142,-0.00063965
35.371,-11.838,1.0142,-0.00063346
35.467,-11.838,1.0142,-0.00062732
35.564,-11.838,1.0142,-0.00062123
35.661,-11.838,1.0142,-0.00061519
35.758,-11.838,1.0142,-0.0006092
35.855,-11.838,1.0142,-0.00060326
35.952,-11.838,1.0142,-0.00059737
36.05,-11.838,1.0142,-0.00059153
36.147,-11.838,1.0141,-0.00058575
36.245,-11.838,1.0141,-0.00058001
36.343,-11.838,1.0141,-0.00057433
36.441,-11.838,1.0141,-0.0005687
36.539,-11.838,1.0141,-0.00056313
36.638,-11.838,1.0141,-0.0005576
36.737,-11.838,1.0141,-0.00055214
36.835,-11.838,1.0141,-0.00054672
36.934,-11.838,1.0141,-0.00054136
37.034,-11.838,1.014,-0.00053606
37.133,-11.838,1.014,-0.00053081
37.232,-11.838,1.014,-0.00052562
37.332,-11.838,1.014,-0.00052048
37.432,-11.838,1.014,-0.0005154
37.532,-11.838,1.014,-0.00051038
37.632,-11.838,1.014,-0.00050541
37.733,-11.838,1.014,-0.0005005
37.833,-11.838,1.014,-0.00049564
37.934,-11.838,1.0139,-0.00049085
38.035,-11.838,1.0139,-0.0004861
38.136,-11.838,1.0139,-0.00048142
38.237,-11.838,1.0139,-0.00047679
38.339,-11.838,1.0139,-0.00047221
38.44,-11.838,1.0139,-0.00046769
38.542,-11.838,1.0139,-0.00046323
38.644,-11.838,1.0139,-0.00045881
38.746,-11.838,1.0138,-0.00045445
38.849,-11.838,1.0138,-0.00045014
38.951,-11.838,1.0138,-0.00044589
39.054,-11.838,1.0138,-0.00044169
39.157,-11.838,1.0138,-0.00043754
39.26,-11.838,1.0138,-0.00043344
39.363,-11.838,1.0138,-0.00042939
39.466,-11.838,1.0138,-0.00042539
39.57,-11.838,1.0138,-0.00042145
39.674,-11.838,1.0137,-0.00041756
39.778,-11.838,1.0137,-0.00041371
39.882,-11.838,1.0137,-0.00040992
39.986,-11.838,1.0137,-0.00040618
40.091,-11.838,1.0137,-0.00040249
40.195,-11.838,1.0137,-0.00039885
40.3,-11.838,1.0137,-0.00039526
40.405,-11.838,1.0137,-0.00039172
40.51,-11.838,1.0137,-0.00038822
40.616,-11.838,1.0136,-0.00038477
40.721,-11.838,1.0136,-0.00038136
40.827,-11.838,1.0136,-0.000378
40.933,-11.838,1.0136,-0.00037468
41.039,-11.838,1.0136,-0.00037141
41.145,-11.838,1.0136,-0.00036817
41.252,-11.838,1.0136,-0.00036497
41.358,-11.838,1.0136,-0.00036182
41.465,-11.838,1.0136,-0.0003587
41.572,-11.838,1.0135,-0.00035562
41.679,-11.838,1.0135,-0.00035257
41.787,-11.838,1.0135,-0.00034957
41.894,-11.838,1.0135,-0.0003466
42.002,-11.838,1.0135,-0.00034367
42.11,-11.838,1.0135,-0.00034078
42.218,-11.838,1.0135,-0.00033793
42.326,-11.838,1.0135,-0.00033512
42.434,-11.838,1.0135,-0.00033235
42.543,-11.838,1.0135,-0.00032962
42.652,-11.838,1.0134,-0.00032693
42.761,-11.838,1.0134,-0.00032428
42.87,-11.838,1.0134,-0.00032167
42.979,-11.838,1.0134,-0.00031911
43.089,-11.838,1.0134,-0.00031658
43.199,-11.838,1.0134,-0.0003141
43.308,-11.838,1.0134,-0.00031166
43.419,-11.838,1.0134,-0.00030926
43.529,-11.838,1.0134,-0.0003069
43.639,-11.838,1.0133,-0.00030458
43.75,-11.838,1.0133,-0.00030229
43.861,-11.838,1.0133,-0.00030005
43.972,-11.838,1.0133,-0.00029784
44.083,-11.838,1.0133,-0.00029568
44.194,-11.838,1.0133,-0.00029354
44.306,-11.838,1.0133,-0.00029145
44.417,-11.838,1.0133,-0.00028939
44.529,-11.838,1.0133,-0.00028736
44.641,-11.838,1.0133,-0.00028537
44.754,-11.838,1.0132,-0.00028342
44.866,-11.838,1.0132,-0.0002815
44.979,-11.838,1.0132,-0.00027962
45.092,-11.838,1.0132,-0.00027778
45.205,-11.838,1.0132,-0.00027597
45.318,-11.838,1.0132,-0.0002742
45.431,-11.838,1.0132,-0.00027247
45.545,-11.838,1.0132,-0.00027077
45.659,-11.838,1.0132,-0.00026911
45.773,-11.838,1.0132,-0.00026749
45.887,-11.838,1.0131,-0.00026591
46.001,-11.838,1.0131,-0.00026437
46.116,-11.838,1.0131,-0.00026287
46.23,-11.838,1.0131,-0.0002614
46.345,-11.838,1.0131,-0.00025997
46.46,-11.838,1.0131,-0.00025858
46.575,-11.838,1.0131,-0.00025722
46.691,-11.838,1.0131,-0.0002559
46.806,-11.838,1.0131,-0.00025461
46.922,-11.838,1.0131,-0.00025335
47.038,-11.838,1.013,-0.00025213
47.154,-11.838,1.013,-0.00025094
47.271,-11.838,1.013,-0.00024979
47.387,-11.838,1.013,-0.00024866
47.504,-11.838,1.013,-0.00024757
47.621,-11.838,1.013,-0.00024651
47.738,-11.838,1.013,-0.00024548
47.855,-11.838,1.013,-0.00024448
47.973,-11.838,1.013,-0.00024352
48.091,-11.838,1.013,-0.00024259
48.208,-11.838,1.0129,-0.00024169
48.326,-11.838,1.0129,-0.00024083
48.445,-11.838,1.0129,-0.00024001
48.563,-11.838,1.0129,-0.00023922
48.682,-11.838,1.0129,-0.00023846
48.801,-11.838,1.0129,-0.00023774
48.92,-11.838,1.0129,-0.00023706
49.039,-11.838,1.0129,-0.00023641
49.158,-11.838,1.0129,-0.00023579
49.278,-11.838,1.0129,-0.00023521
49.397,-11.838,1.0128,-0.00023466
49.517,-11.838,1.0128,-0.00023414
49.637,-11.838,1.0128,-0.00023365
49.758,-11.838,1.0128,-0.00023319
49.878,-11.838,1.0128,-0.00023277
49.999,-11.838,1.0128,-0.00023237
50.12,-11.838,1.0128,-0.00023201
50.241,-11.838,1.0128,-0.00023168
50.362,-11.838,1.0128,-0.00023137
50.484,-11.838,1.0128,-0.0002311
50.605,-11.838,1.0128,-0.00023087
50.727,-11.838,1.0127,-0.00023067
50.849,-11.838,1.0127,-0.0002305
50.971,-11.838,1.0127,-0.00023036
51.094,-11.838,1.0127,-0.00023026
51.216,-11.838,1.0127,-0.0002302
51.339,-11.838,1.0127,-0.00023017
51.462,-11.838,1.0127,-0.00023018
51.585,-11.838,1.0127,-0.00023022
51.709,-11.838,1.0127,-0.0002303
51.832,-11.838,1.0127,-0.00023041
51.956,-11.838,1.0127,-0.00023055
52.08,-11.838,1.0126,-0.00023073
52.204,-11.838,1.0126,-0.00023095
52.328,-11.838,1.0126,-0.0002312
52.453,-11.838,1.0126,-0.00023148
52.578,-11.838,1.0126,-0.0002318
52.702,-11.838,1.0126,-0.00023215
52.828,-11.838,1.0126,-0.00023254
52.953,-11.838,1.0126,-0.00023296
53.078,-11.838,1.0126,-0.00023342
53.204,-11.838,1.0126,-0.00023391
53.33,-11.838,1.0126,-0.00023443
53.456,-11.838,1.0125,-0.00023499
53.582,-11.838,1.0125,-0.00023559
53.709,-11.838,1.0125,-0.00023622
53.835,-11.838,1.0125,-0.00023689
53.962,-11.838,1.0125,-0.00023759
54.089,-11.838,1.0125,-0.00023834
54.216,-11.838,1.0125,-0.00023912
54.344,-11.838,1.0125,-0.00023993
54.471,-11.838,1.0125,-0.00024078
54.599,-11.838,1.0125,-0.00024167
54.727,-11.838,1.0125,-0.0002426
54.855,-11.838,1.0124,-0.00024356
54.983,-11.838,1.0124,-0.00024456
55.112,-11.838,1.0124,-0.00024559
55.241,-11.838,1.0124,-0.00024666
55.37,-11.838,1.0124,-0.00024776
55.499,-11.838,1.0124,-0.0002489
55.628,-11.838,1.0124,-0.00025008
55.758,-11.838,1.0124,-0.00025129
55.887,-11.838,1.0124,-0.00025254
56.017,-11.838,1.0124,-0.00025383
56.147,-11.838,1.0124,-0.00025515
56.278,-11.838,1.0124,-0.00025651
56.408,-11.838,1.0123,-0.00025791
56.539,-11.838,1.0123,-0.00025935
56.67,-11.838,1.0123,-0.00026082
56.801,-11.838,1.0123,-0.00026234
56.932,-11.838,1.0123,-0.00026389
57.064,-11.838,1.0123,-0.00026548
57.195,-11.838,1.0123,-0.0002671
57.327,-11.838,1.0123,-0.00026876
57.459,-11.838,1.0123,-0.00027045
57.591,-11.838,1.0123,-0.00027218
57.724,-11.838,1.0123,-0.00027394
57.856,-11.838,1.0123,-0.00027573
57.989,-11.838,1.0122,-0.00027755
58.122,-11.838,1.0122,-0.00027941
58.255,-11.838,1.0122,-0.0002813
58.389,-11.838,1.0122,-0.00028323
58.522,-11.838,1.0122,-0.00028519
58.656,-11.838,1.0122,-0.00028718
58.79,-11.838,1.0122,-0.00028921
58.924,-11.838,1.0122,-0.00029128
59.059,-11.838,1.0122,-0.00029338
59.193,-11.838,1.0122,-0.00029552
59.328,-11.838,1.0122,-0.0002977
59.463,-11.838,1.0122,-0.00029991
59.598,-11.838,1.0122,-0.00030215
59.734,-11.838,1.0121,-0.00030442
59.869,-11.838,1.0121,-0.00030673
60.005,-11.838,1.0121,-0.00030906
60.141,-11.838,1.0121,-0.00031141
60.277,-11.838,1.0121,-0.00031379
60.414,-11.838,1.0121,-0.00031619
60.55,-11.838,1.0121,-0.00031861
60.687,-11.838,1.0121,-0.00032105
60.824,-11.838,1.0121,-0.00032351
60.961,-11.838,1.0121,-0.00032599
61.098,-11.838,1.0121,-0.00032849
61.236,-11.838,1.0121,-0.00033102
61.374,-11.838,1.0121,-0.00033357
61.511,-11.838,1.0121,-0.00033615
61.65,-11.838,1.012,-0.00033875
61.788,-11.838,1.012,-0.00034139
61.926,-11.838,1.012,-0.00034406
62.065,-11.838,1.012,-0.00034677
62.204,-11.838,1.012,-0.00034952
62.343,-11.838,1.012,-0.0003523
62.483,-11.838,1.012,-0.00035512
62.622,-11.838,1.012,-0.00035797
62.762,-11.838,1.012,-0.00036086
62.902,-11.838,1.012,-0.00036379
63.042,-11.838,1.012,-0.00036675
63.182,-11.838,1.012,-0.00036975
63.323,-11.838,1.012,-0.00037278
63.463,-11.838,1.012,-0.00037585
63.604,-11.838,1.0119,-0.00037895
63.745,-11.838,1.0119,-0.00038209
63.886,-11.838,1.0119,-0.00038528
64.028,-11.838,1.0119,-0.0003885
64.17,-11.838,1.0119,-0.00039177
64.312,-11.838,1.0119,-0.00039509
64.454,-11.838,1.0119,-0.00039845
64.596,-11.838,1.0119,-0.00040187
64.738,-11.838,1.0119,-0.00040534
64.881,-11.838,1.0119,-0.00040887
65.024,-11.838,1.0119,-0.00041247
65.167,-11.838,1.0119,-0.00041613
65.31,-11.838,1.0119,-0.00041986
65.454,-11.838,1.0119,-0.00042366
65.597,-11.838,1.0119,-0.00042754
65.741,-11.838,1.0118,-0.00043149
65.885,-11.838,1.0118,-0.00043552
66.03,-11.838,1.0118,-0.00043964
66.174,-11.838,1.0118,-0.00044384
66.319,-11.838,1.0118,-0.00044812
66.464,-11.838,1.0118,-0.00045249
66.609,-11.838,1.0118,-0.00045694
66.754,-11.838,1.0118,-0.00046147
66.899,-11.838,1.0118,-0.00046609
67.045,-11.838,1.0118,-0.0004708
67.191,-11.838,1.0118,-0.00047559
67.337,-11.838,1.0118,-0.00048046
67.483,-11.838,1.0118,-0.00048541
67.63,-11.838,1.0118,-0.00049045
67.776,-11.838,1.0118,-0.00049558
67.923,-11.838,1.0118,-0.00050078
68.07,-11.838,1.0117,-0.00050607
68.217,-11.838,1.0117,-0.00051145
68.365,-11.838,1.0117,-0.0005169
68.513,-11.838,1.0117,-0.00052245
68.66,-11.838,1.0117,-0.00052807
68.808,-11.838,1.0117,-0.00053378
68.957,-11.838,1.0117,-0.00053957
69.105,-11.838,1.0117,-0.00054545
69.254,-11.838,1.0117,-0.00055141
69.403,-11.838,1.0117,-0.00055745
69.552,-11.838,1.0117,-0.00056358
69.701,-11.838,1.0117,-0.00056978
69.85,-11.838,1.0117,-0.00057606
70,-11.838,1.0117,-0.00058242
10.028,-11.683,1.0172,-0.0067095
10.077,-11.683,1.0172,-0.0066806
10.126,-11.683,1.0172,-0.0066518
10.175,-11.683,1.0172,-0.0066231
10.224,-11.683,1.0172,-0.0065945
10.273,-11.683,1.0172,-0.0065661
10.323,-11.683,1.0172,-0.0065377
10.372,-11.683,1.0172,-0.0065094
10.421,-11.683,1.0172,-0.0064812
10.471,-11.683,1.0172,-0.0064531
10.52,-11.683,1.0172,-0.0064251
10.57,-11.683,1.0172,-0.0063972
10.62,-11.683,1.0172,-0.0063694
10.67,-11.683,1.0172,-0.0063417
10.72,-11.683,1.0172,-0.0063141
10.77,-11.683,1.0172,-0.0062865
10.82,-11.683,1.0172,-0.0062591
10.87,-11.683,1.0172,-0.0062318
10.92,-11.683,1.0172,-0.0062045
10.97,-11.683,1.0172,-0.0061773
11.021,-11.683,1.0172,-0.0061502
11.071,-11.683,1.0172,-0.0061232
11.122,-11.683,1.0172,-0.0060963
11.173,-11.683,1.0172,-0.0060695
11.223,-11.683,1.0172,-0.0060427
11.274,-11.683,1.0172,-0.006016
11.325,-11.683,1.0172,-0.0059895
11.376,-11.683,1.0172,-0.0059629
11.427,-11.683,1.0172,-0.0059365
11.479,-11.683,1.0172,-0.0059102
11.53,-11.683,1.0172,-0.0058839
11.581,-11.683,1.0172,-0.0058577
11.633,-11.683,1.0172,-0.0058316
11.685,-11.683,1.0172,-0.0058056
11.736,-11.683,1.0172,-0.0057796
11.788,-11.683,1.0172,-0.0057538
11.84,-11.683,1.0172,-0.005728
11.892,-11.683,1.0172,-0.0057022
11.944,-11.683,1.0172,-0.0056766
11.996,-11.683,1.0172,-0.005651
12.048,-11.683,1.0172,-0.0056255
12.101,-11.683,1.0172,-0.0056001
12.153,-11.683,1.0172,-0.0055747
12.205,-11.683,1.0172,-0.0055495
12.258,-11.683,1.0172,-0.0055242
12.311,-11.683,1.0172,-0.0054991
12.364,-11.683,1.0172,-0.005474
12.416,-11.683,1.0172,-0.005449
12.469,-11.683,1.0172,-0.0054241
12.523,-11.683,1.0172,-0.0053993
12.576,-11.683,1.0172,-0.0053745
12.629,-11.683,1.0172,-0.0053498
12.682,-11.683,1.0172,-0.0053251
12.736,-11.683,1.0172,-0.0053005
12.789,-11.683,1.0172,-0.005276
12.843,-11.683,1.0172,-0.0052516
12.897,-11.683,1.0171,-0.0052272
12.951,-11.683,1.0171,-0.0052029
13.005,-11.683,1.0171,-0.0051786
13.059,-11.683,1.0171,-0.0051545
13.113,-11.683,1.0171,-0.0051303
13.167,-11.683,1.0171,-0.0051063
13.221,-11.683,1.0171,-0.0050823
13.276,-11.683,1.0171,-0.0050584
13.33,-11.683,1.0171,-0.0050345
13.385,-11.683,1.0171,-0.0050107
13.44,-11.683,1.0171,-0.0049869
13.495,-11.683,1.0171,-0.0049632
13.55,-11.683,1.0171,-0.0049396
13.605,-11.683,1.0171,-0.0049161
13.66,-11.683,1.0171,-0.0048925
13.715,-11.683,1.0171,-0.0048691
13.771,-11.683,1.0171,-0.0048457
13.826,-11.683,1.0171,-0.0048224
13.882,-11.683,1.0171,-0.0047991
13.937,-11.683,1.0171,-0.0047759
13.993,-11.683,1.0171,-0.0047527
14.049,-11.683,1.0171,-0.0047296
14.105,-11.683,1.0171,-0.0047065
14.161,-11.683,1.0171,-0.0046835
14.217,-11.683,1.0171,-0.0046606
14.274,-11.683,1.0171,-0.0046377
14.33,-11.683,1.0171,-0.0046149
14.387,-11.683,1.0171,-0.0045921
14.443,-11.683,1.0171,-0.0045694
14.5,-11.683,1.017,-0.0045467
14.557,-11.683,1.017,-0.0045241
14.614,-11.683,1.017,-0.0045016
14.671,-11.683,1.017,-0.0044791
14.728,-11.683,1.017,-0.0044566
14.785,-11.683,1.017,-0.0044342
14.843,-11.683,1.017,-0.0044119
14.9,-11.683,1.017,-0.0043896
14.958,-11.683,1.017,-0.0043674
15.016,-11.683,1.017,-0.0043452
15.073,-11.683,1.017,-0.0043231
15.131,-11.683,1.017,-0.004301
15.189,-11.683,1.017,-0.004279
15.247,-11.683,1.017,-0.0042571
15.306,-11.683,1.017,-0.0042352
15.364,-11.683,1.017,-0.0042133
15.423,-11.683,1.017,-0.0041915
15.481,-11.683,1.017,-0.0041698
15.54,-11.683,1.017,-0.0041481
15.599,-11.683,1.017,-0.0041265
15.658,-11.683,1.017,-0.0041049
15.717,-11.683,1.0169,-0.0040834
15.776,-11.683,1.0169,-0.004062
15.835,-11.683,1.0169,-0.0040406
15.895,-11.683,1.0169,-0.0040192
15.954,-11.683,1.0169,-0.0039979
16.014,-11.683,1.0169,-0.0039767
16.073,-11.683,1.0169,-0.0039555
16.133,-11.683,1.0169,-0.0039344
16.193,-11.683,1.0169,-0.0039133
16.253,-11.683,1.0169,-0.0038923
16.314,-11.683,1.0169,-0.0038714
16.374,-11.683,1.0169,-0.0038505
16.434,-11.683,1.0169,-0.0038296
16.495,-11.683,1.0169,-0.0038088
16.555,-11.683,1.0169,-0.0037881
16.616,-11.683,1.0169,-0.0037674
16.677,-11.683,1.0169,-0.0037468
16.738,-11.683,1.0168,-0.0037262
16.799,-11.683,1.0168,-0.0037057
16.861,-11.683,1.0168,-0.0036853
16.922,-11.683,1.0168,-0.0036649
16.983,-11.683,1.0168,-0.0036445
17.045,-11.683,1.0168,-0.0036242
17.107,-11.683,1.0168,-0.003604
17.169,-11.683,1.0168,-0.0035838
17.231,-11.683,1.0168,-0.0035637
17.293,-11.683,1.0168,-0.0035436
17.355,-11.683,1.0168,-0.0035236
17.417,-11.683,1.0168,-0.0035037
17.48,-11.683,1.0168,-0.0034838
17.542,-11.683,1.0168,-0.0034639
17.605,-11.683,1.0168,-0.0034441
17.668,-11.683,1.0167,-0.0034244
17.731,-11.683,1.0167,-0.0034047
17.794,-11.683,1.0167,-0.0033851
17.857,-11.683,1.0167,-0.0033656
17.92,-11.683,1.0167,-0.0033461
17.984,-11.683,1.0167,-0.0033266
18.047,-11.683,1.0167,-0.0033072
18.111,-11.683,1.0167,-0.0032879
18.175,-11.683,1.0167,-0.0032687
18.239,-11.683,1.0167,-0.0032495
18.303,-11.683,1.0167,-0.0032303
18.367,-11.683,1.0167,-0.0032112
18.431,-11.683,1.0167,-0.0031922
18.496,-11.683,1.0167,-0.0031732
18.56,-11.683,1.0166,-0.0031543
18.625,-11.683,1.0166,-0.0031355
18.69,-11.683,1.0166,-0.0031167
18.754,-11.683,1.0166,-0.003098
18.82,-11.683,1.0166,-0.0030793
18.885,-11.683,1.0166,-0.0030607
18.95,-11.683,1.0166,-0.0030422
19.015,-11.683,1.0166,-0.0030237
19.081,-11.683,1.0166,-0.0030053
19.147,-11.683,1.0166,-0.0029869
19.213,-11.683,1.0166,-0.0029686
19.278,-11.683,1.0166,-0.0029504
19.345,-11.683,1.0165,-0.0029322
19.411,-11.683,1.0165,-0.0029141
19.477,-11.683,1.0165,-0.0028961
19.544,-11.683,1.0165,-0.0028781
19.61,-11.683,1.0165,-0.0028602
19.677,-11.683,1.0165,-0.0028424
19.744,-11.683,1.0165,-0.0028246
19.811,-11.683,1.0165,-0.0028069
19.878,-11.683,1.0165,-0.0027892
19.945,-11.683,1.0165,-0.0027716
20.012,-11.683,1.0165,-0.0027541
20.08,-11.683,1.0165,-0.0027366
20.148,-11.683,1.0164,-0.0027192
20.215,-11.683,1.0164,-0.0027019
20.283,-11.683,1.0164,-0.0026846
20.351,-11.683,1.0164,-0.0026674
20.42,-11.683,1.0164,-0.0026503
20.488,-11.683,1.0164,-0.0026332
20.556,-11.683,1.0164,-0.0026162
20.625,-11.683,1.0164,-0.0025993
20.694,-11.683,1.0164,-0.0025824
20.762,-11.683,1.0164,-0.0025656
20.831,-11.683,1.0164,-0.0025489
20.9,-11.683,1.0163,-0.0025322
20.97,-11.683,1.0163,-0.0025156
21.039,-11.683,1.0163,-0.0024991
21.109,-11.683,1.0163,-0.0024826
21.178,-11.683,1.0163,-0.0024662
21.248,-11.683,1.0163,-0.0024499
21.318,-11.683,1.0163,-0.0024336
21.388,-11.683,1.0163,-0.0024175
21.458,-11.683,1.0163,-0.0024013
21.529,-11.683,1.0163,-0.0023853
21.599,-11.683,1.0162,-0.0023693
21.67,-11.683,1.0162,-0.0023534
21.74,-11.683,1.0162,-0.0023376
21.811,-11.683,1.0162,-0.0023218
21.882,-11.683,1.0162,-0.0023062
21.953,-11.683,1.0162,-0.0022905
22.025,-11.683,1.0162,-0.002275
22.096,-11.683,1.0162,-0.0022595
22.168,-11.683,1.0162,-0.0022441
22.239,-11.683,1.0162,-0.0022288
22.311,-11.683,1.0161,-0.0022135
22.383,-11.683,1.0161,-0.0021983
22.455,-11.683,1.0161,-0.0021832
22.528,-11.683,1.0161,-0.0021682
22.6,-11.683,1.0161,-0.0021532
22.673,-11.683,1.0161,-0.0021383
22.745,-11.683,1.0161,-0.0021234
22.818,-11.683,1.0161,-0.0021087
22.891,-11.683,1.0161,-0.002094
22.964,-11.683,1.0161,-0.0020793
23.038,-11.683,1.016,-0.0020648
23.111,-11.683,1.016,-0.0020503
23.185,-11.683,1.016,-0.0020359
23.258,-11.683,1.016,-0.0020215
23.332,-11.683,1.016,-0.0020072
23.406,-11.683,1.016,-0.001993
23.48,-11.683,1.016,-0.0019789
23.554,-11.683,1.016,-0.0019648
23.629,-11.683,1.016,-0.0019508
23.703,-11.683,1.0159,-0.0019368
23.778,-11.683,1.0159,-0.001923
23.853,-11.683,1.0159,-0.0019092
23.928,-11.683,1.0159,-0.0018955
24.003,-11.683,1.0159,-0.0018818
24.078,-11.683,1.0159,-0.0018682
24.154,-11.683,1.0159,-0.0018547
24.229,-11.683,1.0159,-0.0018413
24.305,-11.683,1.0159,-0.0018279
24.381,-11.683,1.0158,-0.0018146
24.457,-11.683,1.0158,-0.0018013
24.533,-11.683,1.0158,-0.0017882
24.609,-11.683,1.0158,-0.0017751
24.686,-11.683,1.0158,-0.0017621
24.762,-11.683,1.0158,-0.0017491
24.839,-11.683,1.0158,-0.0017363
24.916,-11.683,1.0158,-0.0017235
24.993,-11.683,1.0158,-0.0017107
25.07,-11.683,1.0157,-0.0016981
25.147,-11.683,1.0157,-0.0016855
25.225,-11.683,1.0157,-0.0016729
25.302,-11.683,1.0157,-0.0016605
25.38,-11.683,1.0157,-0.0016481
25.458,-11.683,1.0157,-0.0016357
25.536,-11.683,1.0157,-0.0016235
25.614,-11.683,1.0157,-0.0016113
25.693,-11.683,1.0157,-0.0015992
25.771,-11.683,1.0156,-0.0015871
25.85,-11.683,1.0156,-0.0015751
25.929,-11.683,1.0156,-0.0015632
26.008,-11.683,1.0156,-0.0015513
26.087,-11.683,1.0156,-0.0015395
26.166,-11.683,1.0156,-0.0015278
26.246,-11.683,1.0156,-0.0015161
26.325,-11.683,1.0156,-0.0015045
26.405,-11.683,1.0156,-0.001493
26.485,-11.683,1.0155,-0.0014815
26.565,-11.683,1.0155,-0.0014701
26.645,-11.683,1.0155,-0.0014588
26.725,-11.683,1.0155,-0.0014475
26.806,-11.683,1.0155,-0.0014364
26.887,-11.683,1.0155,-0.0014252
26.967,-11.683,1.0155,-0.0014142
27.048,-11.683,1.0155,-0.0014032
27.129,-11.683,1.0155,-0.0013923
27.211,-11.683,1.0154,-0.0013814
27.292,-11.683,1.0154,-0.0013706
27.374,-11.683,1.0154,-0.0013599
27.455,-11.683,1.0154,-0.0013493
27.537,-11.683,1.0154,-0.0013387
27.619,-11.683,1.0154,-0.0013282
27.701,-11.683,1.0154,-0.0013177
27.784,-11.683,1.0154,-0.0013074
27.866,-11.683,1.0153,-0.001297
27.949,-11.683,1.0153,-0.0012868
28.032,-11.683,1.0153,-0.0012766
28.115,-11.683,1.0153,-0.0012665
28.198,-11.683,1.0153,-0.0012564
28.281,-11.683,1.0153,-0.0012464
28.364,-11.683,1.0153,-0.0012365
28.448,-11.683,1.0153,-0.0012266
28.532,-11.683,1.0153,-0.0012167
28.616,-11.683,1.0152,-0.001207
28.7,-11.683,1.0152,-0.0011973
28.784,-11.683,1.0152,-0.0011876
28.868,-11.683,1.0152,-0.001178
28.953,-11.683,1.0152,-0.0011685
29.038,-11.683,1.0152,-0.001159
29.122,-11.683,1.0152,-0.0011496
29.207,-11.683,1.0152,-0.0011402
29.293,-11.683,1.0152,-0.0011309
29.378,-11.683,1.0151,-0.0011217
29.463,-11.683,1.0151,-0.0011125
29.549,-11.683,1.0151,-0.0011033
29.635,-11.683,1.0151,-0.0010943
29.721,-11.683,1.0151,-0.0010852
29.807,-11.683,1.0151,-0.0010763
29.893,-11.683,1.0151,-0.0010673
29.98,-11.683,1.0151,-0.0010585
30.066,-11.683,1.015,-0.0010497
30.153,-11.683,1.015,-0.0010409
30.24,-11.683,1.015,-0.0010322
30.327,-11.683,1.015,-0.0010235
30.414,-11.683,1.015,-0.0010149
30.502,-11.683,1.015,-0.0010064
30.589,-11.683,1.015,-0.00099784
30.677,-11.683,1.015,-0.00098937
30.765,-11.683,1.015,-0.00098095
30.853,-11.683,1.0149,-0.00097257
30.941,-11.683,1.0149,-0.00096423
31.03,-11.683,1.0149,-0.00095594
31.118,-11.683,1.0149,-0.00094769
31.207,-11.683,1.0149,-0.00093949
31.296,-11.683,1.0149,-0.00093132
31.385,-11.683,1.0149,-0.0009232
31.474,-11.683,1.0149,-0.00091513
31.563,-11.683,1.0149,-0.0009071
31.653,-11.683,1.0148,-0.00089911
31.743,-11.683,1.0148,-0.00089116
31.833,-11.683,1.0148,-0.00088327
31.923,-11.683,1.0148,-0.00087541
